genes,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,significance
AT5G65980,195.887841258854,-1.18523080896145,0.280144458629547,-4.23078441301155,2.32877787409455e-05,0.000585332354077819,Significantly downregulated
AT5G61250,137.793503461973,-1.05748271282687,0.250252012468699,-4.22567116401964,2.38229664207534e-05,0.000596128797209341,Significantly downregulated
AT1G44575,5278.54609806294,1.04209041199659,0.246671766593122,4.2246035141731,2.39361812396655e-05,0.000598298501395892,Significantly upregulated
AT4G14650,111.175430815336,-1.5275094636508,0.361998546971532,-4.21965633959,2.44675001508017e-05,0.000610227564534524,Significantly downregulated
AT3G61820,983.19381647114,1.03432620500381,0.245183915837638,4.2185728271374,2.45853562201004e-05,0.000612490149275812,Significantly upregulated
AT4G13310,290.032134189142,-2.08619984416095,0.494825971916578,-4.21602737641399,2.48643589031939e-05,0.000618757932529206,Significantly downregulated
AT4G01600,53.1212076910538,-1.55808188224573,0.369652419997617,-4.21499170019169,2.49787375250192e-05,0.000619707359299169,Significantly downregulated
AT3G47200,87.9956689571405,-1.41238188445507,0.335280087416905,-4.21254329577539,2.52511293821511e-05,0.000624937764566374,Significantly downregulated
AT2G35000,286.473348185292,-1.16037967424835,0.275491764803623,-4.21203034898517,2.53085530235686e-05,0.000625672891889339,Significantly downregulated
AT2G27550,191.092212958199,-1.16148337028569,0.276243498292761,-4.20456364571069,2.61586324479085e-05,0.000643867495072784,Significantly downregulated
AT5G05790,175.728876064249,-1.60545191986537,0.381982177682216,-4.20294980673418,2.63459024629394e-05,0.000647241022512892,Significantly downregulated
AT1G54780,1276.79950584471,1.06587218372389,0.253656798622786,4.20202489943492,2.64538028068158e-05,0.00064830486770102,Significantly upregulated
AT2G07015,174.990224148518,1.09793355461956,0.261282430772548,4.2020948418661,2.64456286068911e-05,0.00064830486770102,Significantly upregulated
AT3G63510,162.045603758951,1.04749452570391,0.249319264956432,4.20141831353047,2.65247955959567e-05,0.000648636144524743,Significantly upregulated
AT2G03750,91.0248146294783,1.58992509634886,0.378679380160377,4.19860488753176,2.68564451755536e-05,0.000656035523871667,Significantly upregulated
AT1G09687,16947.0289420327,1.60330764751878,0.382076630046213,4.1962986517256,2.71312438903093e-05,0.000661316744976427,Significantly upregulated
AT4G23410,221.996017602487,-1.24624688110014,0.29714622662663,-4.19405252171037,2.74014492699399e-05,0.000666463482189454,Significantly downregulated
AT4G28040,884.930144522843,-1.3587871935677,0.324302758875404,-4.18987244598106,2.79111307089968e-05,0.000678129312414174,Significantly downregulated
AT5G10130,108.060690776862,-1.24605448824637,0.298001664437467,-4.18136754570994,2.89761030611342e-05,0.000702491538338195,Significantly downregulated
AT3G14470,245.894317895811,-1.15389096780699,0.276080928340885,-4.17953885746955,2.92100807857845e-05,0.000707404220403372,Significantly downregulated
AT1G33750,93.8888127574111,-1.36819696194981,0.327376370777351,-4.17927829886148,2.92435646534344e-05,0.000707456053368346,Significantly downregulated
AT1G17920,206.001091297138,1.155671539775,0.276853021457944,4.17431434805761,2.98884833666624e-05,0.000721511185100467,Significantly upregulated
AT5G10230,31.7793486858241,-2.0023254940964,0.480037380028873,-4.17118661462565,3.030175752911e-05,0.000730706163664041,Significantly downregulated
AT5G50010,110.527582604707,-1.25180519983941,0.300239404787641,-4.16935678621136,3.05460486577435e-05,0.00073581095437986,Significantly downregulated
AT3G03520,706.507954452486,-1.00037323019702,0.239984453218981,-4.16849182011053,3.06621762860825e-05,0.000737820875216598,Significantly downregulated
AT2G30424,35.3279969816789,1.67784959188975,0.403206151662765,4.16126982430832,3.16482882865538e-05,0.00075912169491584,Significantly upregulated
AT3G12930,395.378309129054,1.00301812838484,0.241170681848028,4.15895547791701,3.19706201094601e-05,0.000764721170527266,Significantly upregulated
AT3G47340,1125.54147567378,-1.49624367020872,0.36003739467213,-4.15580073722976,3.24150249254734e-05,0.000774221722320487,Significantly downregulated
AT3G15370,46.9964632036244,-1.73762455954934,0.418528300379188,-4.151749255606,3.29943649742218e-05,0.000785565202355654,Significantly downregulated
AT5G12330,80.3015337298495,-1.56665173630539,0.377346810028687,-4.15175561226102,3.29934483502101e-05,0.000785565202355654,Significantly downregulated
AT5G06710,84.9474466669472,-1.23213216572034,0.297043986192116,-4.14797882803607,3.3542340946534e-05,0.000796092720824626,Significantly downregulated
AT1G35625,33.814211355802,-1.70789712148866,0.411787506122034,-4.14752049563768,3.36095390564632e-05,0.00079684969122209,Significantly downregulated
AT5G01220,496.793604623884,1.14282385386637,0.275687541190242,4.14535908634968,3.39281597491817e-05,0.000803333626532929,Significantly upregulated
AT1G32990,2649.48763867509,1.19329892219309,0.288020966495846,4.14309741652194,3.42646308133926e-05,0.000809829300616841,Significantly upregulated
AT5G02090,259.856620543065,-1.29530886351113,0.312883140925127,-4.13991261939261,3.47438138831621e-05,0.000817729534053027,Significantly downregulated
AT1G03310,289.5343528416,1.09072099498521,0.263793766747922,4.13474893069589,3.55342899089713e-05,0.000830303503605432,Significantly upregulated
AT5G03240,32534.1948928965,-1.25949845979743,0.304880159290782,-4.13112635052178,3.60990086225226e-05,0.000842596404983409,Significantly downregulated
AT1G22770,1433.83861659617,-1.23906416737395,0.30000641834554,-4.13012552933728,3.62565212131204e-05,0.00084539869865841,Significantly downregulated
AT5G24070,23.8408221611817,-2.0565178486634,0.498319216025157,-4.12690858094378,3.67672469832354e-05,0.000855539723359388,Significantly downregulated
AT4G33030,5111.60358282911,1.27552377801674,0.309145993585141,4.1259592700025,3.6919260957712e-05,0.00085819221326109,Significantly upregulated
AT1G18860,97.2261210854164,-1.50762870256714,0.365568673020951,-4.12406426980885,3.72244952006518e-05,0.000864397202853818,Significantly downregulated
AT2G20160,21.6731755086278,-2.69117590573186,0.652924632580956,-4.12172519069142,3.76045630115155e-05,0.000872325376909472,Significantly downregulated
AT3G49570,72.5933707668553,1.41713924825918,0.344009406485331,4.11947819316274,3.79731358331884e-05,0.000878457238349081,Significantly upregulated
AT1G19670,178.617456724736,1.37461439423129,0.333811235119055,4.11793927110042,3.82275394840758e-05,0.000883146155266198,Significantly upregulated
AT1G11450,92.3940361951015,-1.38655553840914,0.337158299943747,-4.11247636092745,3.91437562510822e-05,0.000898405149903669,Significantly downregulated
AT3G28760,75.147990547444,1.24195294676809,0.302002072023657,4.11239876086283,3.91569199221574e-05,0.000898405149903669,Significantly upregulated
AT4G24015,90.7504142558425,-1.18663129065656,0.288553693855922,-4.11234136288362,3.91666593197116e-05,0.000898405149903669,Significantly downregulated
AT3G59940,2185.88830293477,-1.01741840554989,0.247461059482594,-4.11142830988105,3.93218974026146e-05,0.000901050300786208,Significantly downregulated
AT5G40160,213.295890644524,1.14188291674018,0.278036602720253,4.10695176666752,4.00914907294642e-05,0.000917753587479449,Significantly upregulated
AT4G15740,92.442199254566,-1.242996475594,0.302726497740672,-4.10600487526139,4.02560987202641e-05,0.000920588048850132,Significantly downregulated
AT3G03820,160.922097278171,1.77848509654042,0.433279557495378,4.104705762767,4.04829808220564e-05,0.000924839433334651,Significantly upregulated
AT2G32430,414.819072190362,1.06730110348349,0.260113863150973,4.10320730527162,4.07461842737051e-05,0.000928034435158221,Significantly upregulated
AT2G31110,183.718457335705,-1.42046336212293,0.346374450665797,-4.10094728231984,4.11462298496156e-05,0.000935258362472985,Significantly downregulated
AT1G49310,146.31151328,-1.50402524985583,0.367227332221235,-4.09562447533108,4.21031931804207e-05,0.000952215604484245,Significantly downregulated
AT1G32550,222.437156497923,1.14328254502458,0.279447262618651,4.09122828511929,4.29094484733464e-05,0.000969478640132033,Significantly upregulated
AT1G07560,64.9020981879714,-1.38118476484955,0.337754925148945,-4.0893105089155,4.32657352765177e-05,0.000976550910926281,Significantly downregulated
AT5G27290,50.477284615269,1.4719005959511,0.359977260340669,4.08887104301575,4.33477740917027e-05,0.000977425183839982,Significantly upregulated
AT4G04840,58.4203827532687,2.46094005272573,0.60203661084629,4.0876916924809,4.35686634064522e-05,0.000981425450845341,Significantly upregulated
AT5G15830,495.581081427782,-1.11232662898648,0.272486499863502,-4.08213481968347,4.46238962606419e-05,0.00100319318973999,Significantly downregulated
AT5G16010,372.404638119957,1.03639905186591,0.254007371706903,4.08019281055276,4.49983602696269e-05,0.00100960038732182,Significantly upregulated
AT4G25070,203.44413510455,-1.23578512992926,0.303005303932783,-4.07842738687966,4.53413589153169e-05,0.00101628581139783,Significantly downregulated
AT3G47750,137.118762683442,1.03269374907822,0.253302756129868,4.07691477525322,4.56372104283347e-05,0.0010188699075944,Significantly upregulated
AT3G25480,441.684836965077,1.05657037112842,0.25927468593213,4.07510037985351,4.59945029233232e-05,0.00102583194217621,Significantly upregulated
AT5G23820,3066.05620717448,1.40945299365002,0.346031801959276,4.0731891857035,4.63737249970324e-05,0.00103326885183417,Significantly upregulated
AT3G25560,184.120984766001,-1.01027884329151,0.248079295753646,-4.0724028993325,4.65306003549893e-05,0.0010357417954758,Significantly downregulated
AT4G34950,171.078493509098,1.09016858024599,0.267787039627718,4.07102816387813,4.68060894548064e-05,0.00104084753210289,Significantly upregulated
AT4G15380,161.70776692582,-1.0855972376533,0.266861379313674,-4.06801928568789,4.74144579141185e-05,0.00105333831651532,Significantly downregulated
AT1G14480,100.538334813923,-1.09410669865786,0.269061378065917,-4.0663833156679,4.77483753088523e-05,0.00105946738936486,Significantly downregulated
AT3G20380,197.24519563466,-1.41663199151719,0.348391396596556,-4.06620830869046,4.77842276537781e-05,0.00105946738936486,Significantly downregulated
AT5G50300,51.7356737746274,-1.55834754925148,0.38343752290767,-4.0641498448933,4.82078496157097e-05,0.00106781096533482,Significantly downregulated
AT1G26560,257.226130362128,1.22245402881369,0.300810087370037,4.06387312174776,4.82650686631057e-05,0.0010680302596029,Significantly upregulated
AT4G25420,95.8516164032999,1.19210137899847,0.293767828458751,4.05797117149557,4.95008765512284e-05,0.00109323315522287,Significantly upregulated
AT3G55230,3791.98843983583,-1.33413088635181,0.328859382483882,-4.05684300771684,4.97404919700172e-05,0.00109745126515666,Significantly downregulated
AT3G21730,47.0439318147094,1.82564524638936,0.45064998314697,4.05113794444316,5.0969146315407e-05,0.00111909007926561,Significantly upregulated
AT2G17060,68.4179077494315,-1.28343640352134,0.316892468632036,-4.05006912616665,5.12025055538868e-05,0.00112312123698424,Significantly downregulated
AT4G30650,148.387952149097,1.47471365752168,0.364326707017501,4.0477780769743,5.17061352567873e-05,0.00113196816574291,Significantly upregulated
AT4G01883,86.8909703220599,1.22351745843493,0.302315988480267,4.04714770325417,5.1845528511289e-05,0.00113391998452355,Significantly upregulated
AT3G23730,1574.35051594441,1.50911550796281,0.373220769694323,4.0434928345462,5.26607663435456e-05,0.00114841174602915,Significantly upregulated
AT3G63160,1749.11307840684,1.05324159487565,0.260464417388339,4.0437062591368,5.26128288055102e-05,0.00114841174602915,Significantly upregulated
AT4G25760,162.277018160686,-1.19805718032717,0.296277303946901,-4.04370218159499,5.26137442791817e-05,0.00114841174602915,Significantly downregulated
AT1G13420,447.31097623883,1.30702314514074,0.323555931081099,4.03955860358851,5.35518866584505e-05,0.00116446978204999,Significantly upregulated
AT1G62780,541.404759081448,1.24226165493266,0.307696552714675,4.03729467871096,5.40711325680206e-05,0.00117462900211049,Significantly upregulated
AT3G01670,216.568775844681,-1.1519826627282,0.285425294449199,-4.03602163203946,5.43652057597897e-05,0.00117988178769636,Significantly downregulated
AT1G28570,181.621595836471,1.96391708930275,0.487235385224728,4.03073575700364,5.56025261055909e-05,0.00120096135572181,Significantly upregulated
AT4G11460,45.1624634812756,1.5839820805902,0.393228629166041,4.02814536660137,5.6218581227718e-05,0.00121079160008666,Significantly upregulated
AT4G14580,173.642359836819,-1.36873671245078,0.339939368385868,-4.02641423660325,5.66338824853413e-05,0.00121857327128374,Significantly downregulated
AT2G46790,36.6620288555028,-1.82805848521999,0.454154732482701,-4.02518867353126,5.69296524093167e-05,0.00122377065193399,Significantly downregulated
AT1G11185,122.590382462905,-1.29775977041698,0.322539418510329,-4.02356951100978,5.73226550690499e-05,0.00122870811734428,Significantly downregulated
AT1G51830,327.925792620585,-1.25618874128663,0.312362178179591,-4.02157760778706,5.78096546534426e-05,0.0012379712667769,Significantly downregulated
AT1G29160,203.080188388456,-1.01061765674516,0.25135237429715,-4.02072055046674,5.80203997296799e-05,0.00124130658037782,Significantly downregulated
AT4G20860,959.466053992493,-1.06668788304443,0.265567254172535,-4.01663934948626,5.90339623520964e-05,0.00125822055169893,Significantly downregulated
AT1G20020,766.203843446399,1.09453996955342,0.272767709554805,4.01271826250938,6.00235366392886e-05,0.00127241969806365,Significantly upregulated
AT1G52100,3069.04046056027,1.58816825719028,0.395792224215735,4.01263127474839,6.0045667033384e-05,0.00127241969806365,Significantly upregulated
AT2G27402,77.1480357826013,1.22779355191004,0.306518832123871,4.00560560472795,6.18587889614447e-05,0.00130365520602126,Significantly upregulated
AT5G49360,10820.7725377413,-1.1263614210041,0.281517650569397,-4.00103303905073,6.30665505086791e-05,0.00132786857418974,Significantly downregulated
AT1G49470,456.264855172622,-1.62601337646491,0.406680361151441,-3.9982589074652,6.38101315908496e-05,0.00134227258167481,Significantly downregulated
AT2G37750,2484.09344693421,-1.17164058672708,0.293202358593191,-3.99601351213103,6.44180587148149e-05,0.00135253953790892,Significantly downregulated
AT1G22230,167.951594241053,-1.07209955335972,0.268669705020669,-3.9903998602196,6.59619950293728e-05,0.00137982223337161,Significantly downregulated
AT2G14210,602.73333649658,-1.34696212846138,0.33791230397845,-3.98612927852217,6.71599287377884e-05,0.001400985907154,Significantly downregulated
AT1G11080,31.1496612044492,-2.27091541869045,0.570447328127186,-3.98093795293248,6.86438671836063e-05,0.0014266673353602,Significantly downregulated
AT3G14210,118.212194010951,2.25913204788192,0.56766041934969,3.979724445946,6.8995193824273e-05,0.00143001884279859,Significantly upregulated
AT5G45930,563.291425194211,1.07103607573462,0.269144281538682,3.9794123420032,6.90858267864415e-05,0.00143058366641906,Significantly upregulated
AT4G24175,105.20808115197,1.02097520546143,0.256889438568887,3.97437594612378,7.05640292400258e-05,0.00145718271178099,Significantly upregulated
AT1G06090,43.8820780194171,-1.76675987632444,0.444654634206935,-3.97333062653345,7.08745614323106e-05,0.00146151058588848,Significantly downregulated
AT4G19920,49.2732019367839,-1.50155722687862,0.377974740458592,-3.97263908444465,7.10807072776094e-05,0.00146383452916325,Significantly downregulated
AT2G29620,130.449361007906,-1.05443294838574,0.265578837101555,-3.97031992418331,7.17761877634115e-05,0.00147278212182542,Significantly downregulated
AT3G12977,109.117802399554,-1.42750796639542,0.359634130911814,-3.9693339527484,7.2073811168802e-05,0.00147754586002818,Significantly downregulated
AT3G05190,440.129230168856,1.34788833869452,0.339638712350164,3.96859453790669,7.22977750492843e-05,0.00147944975579093,Significantly upregulated
AT1G67710,92.3533653826168,-1.37237811283531,0.34596037064501,-3.96686507843845,7.28241901366025e-05,0.00148752470187625,Significantly downregulated
AT1G74660,355.055343489001,-1.04210157233659,0.262748232787864,-3.96616015749934,7.30397931273221e-05,0.0014892332165102,Significantly downregulated
AT2G32640,92.0994051861845,1.24344074249327,0.313502507522396,3.96628643362428,7.30011267160274e-05,0.0014892332165102,Significantly upregulated
AT3G07195,126.19118692089,-1.11548767563097,0.281345008696999,-3.96483904511815,7.34454877951237e-05,0.00149615352438965,Significantly downregulated
AT2G28660,207.633033809572,-1.30778809502627,0.329988169168857,-3.9631363097659,7.39715175703223e-05,0.00150280029080085,Significantly downregulated
AT4G29400,154.826466763729,1.00171627509651,0.252751262631313,3.96324934114258,7.39364884158996e-05,0.00150280029080085,Significantly upregulated
AT4G13620,181.601722087232,-1.40318713328353,0.354764556568897,-3.95526302529893,7.64504949838215e-05,0.00154482016318696,Significantly downregulated
AT3G11660,676.833959863273,-1.24818950365038,0.315638947177629,-3.95448506849806,7.66996613794696e-05,0.00154708494816444,Significantly downregulated
AT5G58250,3012.39641870211,1.00280830394326,0.253793738908517,3.95127282594127,7.77366423075385e-05,0.00156072940318649,Significantly upregulated
AT2G19170,315.483837324238,1.06037276446006,0.269019366455769,3.94162241339751,8.09323122111055e-05,0.0016100831540541,Significantly upregulated
AT5G07475,21.5684792758626,-2.22844071763649,0.565559347032959,-3.94024204414152,8.13994377228227e-05,0.00161731224369879,Significantly downregulated
AT3G21260,85.1310687355593,-1.34786418375376,0.3421492456668,-3.93940422439618,8.16842026897933e-05,0.00162154277828613,Significantly downregulated
AT3G48420,239.878176722706,1.06718590573303,0.27092624271463,3.9390274454037,8.18125720973479e-05,0.00162266394095715,Significantly upregulated
AT2G37180,1047.01710286087,-1.43920811732196,0.365447337138814,-3.93820934252774,8.20919582817854e-05,0.00162677575977013,Significantly downregulated
AT5G17800,72.9569127071208,-1.31842287308354,0.334971426486296,-3.93592637710392,8.28763793164997e-05,0.00163838898983983,Significantly downregulated
AT5G57620,331.268922311198,-1.00136887448437,0.254441690391029,-3.93555345802589,8.30051845065209e-05,0.00163911637751241,Significantly downregulated
AT5G17780,63.5789325007372,2.14164646203275,0.544427573523751,3.93375825579731,8.36278942267125e-05,0.0016499695809363,Significantly upregulated
AT5G04360,192.406166016028,1.13336429994598,0.288413416992156,3.9296517886226,8.50689629178442e-05,0.00167401182390467,Significantly upregulated
AT4G24350,136.07136629067,1.14040627356252,0.29059419202432,3.92439458482734,8.69481217874701e-05,0.00170551621037106,Significantly upregulated
AT5G15960,121.77219223112,1.0748518549577,0.27389450218907,3.92432796703501,8.69721836931056e-05,0.00170551621037106,Significantly upregulated
AT5G27000,199.772970021484,-1.00944517608161,0.257247567302153,-3.92402224311788,8.70826898588347e-05,0.00170620086180882,Significantly downregulated
AT5G13220,128.654922225229,1.20433252681141,0.306934741552459,3.92374131621582,8.71843499047579e-05,0.00170671115498724,Significantly upregulated
AT2G25260,203.252055913193,-1.00687543201084,0.25684694636747,-3.92013783403253,8.84983386346114e-05,0.00172495336901711,Significantly downregulated
AT3G16250,265.586568822754,1.49890094234213,0.38240199506398,3.9196995875802,8.8659412672238e-05,0.00172511345122852,Significantly upregulated
AT5G39150,575.899902936455,1.86523199975092,0.475844883370077,3.91983199764761,8.86107172181374e-05,0.00172511345122852,Significantly upregulated
AT5G14130,52.8700013791032,-1.74805722679934,0.446296463104184,-3.91680726000124,8.97294307583859e-05,0.00174142990683364,Significantly downregulated
AT2G39290,412.610229888454,1.07649918052956,0.275348278390195,3.9095911070272,9.24524820179625e-05,0.00178812765349394,Significantly upregulated
AT5G50120,47.9257827804533,-1.49580312261774,0.382697959903435,-3.90857354712623,9.284268419554e-05,0.00179260241657616,Significantly downregulated
AT1G34670,19.4807240781577,-2.4622413504869,0.63010088962469,-3.9076938170227,9.31812861046855e-05,0.00179760240057167,Significantly downregulated
AT3G15520,458.571141504856,1.23443511772491,0.31593299841361,3.90726870546401,9.33453261793695e-05,0.00179806998359533,Significantly upregulated
AT5G55280,417.78456401483,1.03351008642017,0.264513023031785,3.90721815725489,9.33648496200311e-05,0.00179806998359533,Significantly upregulated
AT3G60290,105.096710366216,1.3807308684095,0.35351997275398,3.90566580341522,9.39663027133715e-05,0.00180811033123914,Significantly upregulated
AT1G67105,1695.01564196155,-1.62856769162451,0.417019705772662,-3.90525356255543,9.41266375166104e-05,0.00180965275586662,Significantly downregulated
AT4G17600,1702.1651819751,1.35974984674562,0.348293372255469,3.9040359509002,9.46017188547815e-05,0.00181665197455535,Significantly upregulated
AT5G62840,145.450273783195,1.14143554970559,0.292382778608819,3.90390827782892,9.46516646173007e-05,0.00181665197455535,Significantly upregulated
AT5G46350,34.019135909953,-1.57820234213015,0.404435455074638,-3.90223538101746,9.53084076065867e-05,0.00182615116136525,Significantly downregulated
AT3G49780,537.230218469173,-1.54251021043236,0.39546737716964,-3.90047396948923,9.60045487171838e-05,0.00183177061206344,Significantly downregulated
AT3G48020,413.645594063979,-1.2205292110062,0.313004937087125,-3.89939284141856,9.64342046017068e-05,0.00183680711566677,Significantly downregulated
AT2G23540,41.0968650211608,-2.37281682419347,0.60869102004287,-3.89822873356396,9.68988675184282e-05,0.00184156517821685,Significantly downregulated
AT3G02830,154.205256670712,1.15410262311867,0.29621387171321,3.8961802039982,9.7721691744838e-05,0.00185506838046488,Significantly upregulated
AT3G27650,76.0644456312149,-1.3524970350144,0.347175683554447,-3.89571360864705,9.79100273118782e-05,0.00185708170290454,Significantly downregulated
AT5G52900,107.961341589163,1.04841684142823,0.269357717650721,3.89228439627532,9.9304738494094e-05,0.00187408633156371,Significantly upregulated
AT5G47450,3510.85811843012,-1.4551153897535,0.375219784384745,-3.87803482201632,0.000105303647395596,0.00196106322224917,Significantly downregulated
AT5G14020,41.3338648169537,-1.51290717578145,0.390198646395381,-3.87727428005594,0.000105633251793449,0.00196396056526354,Significantly downregulated
AT4G18260,80.2390471763476,-1.15696419371224,0.298412875986916,-3.87705855481575,0.000105726920091843,0.0019640842085539,Significantly downregulated
AT1G22065,49.5517314151336,-1.72473832354138,0.445065146151163,-3.87524913702316,0.000106515664190444,0.00197324083239149,Significantly downregulated
AT1G58320,49.757123428945,-1.60653381869162,0.414575886073351,-3.87512605691536,0.000106569517287015,0.00197324083239149,Significantly downregulated
AT1G26450,102.106196522713,-1.18259283470748,0.30540481312798,-3.87221413636305,0.000107851133198731,0.00199043984254175,Significantly downregulated
AT1G15550,418.212768138479,1.08949093746625,0.281426268010721,3.87131928077426,0.000108247895761177,0.00199613011047837,Significantly upregulated
AT5G51160,123.579924027904,-1.18049642014292,0.305065435550724,-3.86964986056782,0.000108991769866528,0.00200820672461828,Significantly downregulated
AT5G53048,105.414922960777,1.7477043816039,0.451827111472912,3.86808214298285,0.000109694715363754,0.00201951013089339,Significantly upregulated
AT3G63280,201.971121218128,-1.34011806937836,0.346592403759623,-3.86655349292591,0.000110384260420336,0.00202889506673241,Significantly downregulated
AT1G72360,275.416892389968,-1.5107808001968,0.390869943740646,-3.86517516731664,0.000111009500832717,0.00203376253514226,Significantly downregulated
AT3G49790,1374.74008425104,-1.03339659311559,0.267346264771028,-3.86538631463825,0.000110913503304302,0.00203376253514226,Significantly downregulated
AT3G48360,1841.21002884654,-1.30370356498426,0.337454050893361,-3.86335135563758,0.000111841960272344,0.00204735189400411,Significantly downregulated
AT1G51805,96.3944706213507,1.15694042377245,0.299526666147888,3.86256235096352,0.000112203914842479,0.00205065146713327,Significantly upregulated
AT4G24275,337.305258795485,1.03974115260046,0.269214497128827,3.86212913379222,0.000112403122118556,0.00205124137919206,Significantly upregulated
AT4G36430,186.271741636438,-1.35458057393093,0.350737074822193,-3.86209691295862,0.000112417951622018,0.00205124137919206,Significantly downregulated
AT1G45474,326.38880268583,1.10005324839319,0.285426429182493,3.85406933598939,0.000116170672878638,0.00211288336627214,Significantly upregulated
AT2G01150,1024.11468763039,1.01137161196089,0.262515097000535,3.85262266253139,0.00011685940298187,0.0021129711913247,Significantly upregulated
AT2G26695,53.4658054013747,-1.67318898070082,0.434212637417369,-3.85338619035294,0.000116495425402341,0.0021129711913247,Significantly downregulated
AT4G21570,2333.66307783419,1.00566260577798,0.261018319886898,3.85284299666685,0.000116754258647647,0.0021129711913247,Significantly upregulated
AT2G16750,137.148722047726,-1.18528361740433,0.307751377401012,-3.85143237185208,0.000117428960383733,0.00211869629482114,Significantly downregulated
AT5G19040,80.6213063096893,-1.23494154754852,0.320776769867135,-3.84984719454599,0.000118191537431159,0.0021307517502865,Significantly downregulated
AT3G28917,28.2125108398504,-1.88968854200809,0.491149834362084,-3.84747873215199,0.000119339633315881,0.00214630666420139,Significantly downregulated
AT4G37730,89.7123883069263,-1.07389572393987,0.279168585127184,-3.84676421758064,0.000119688048835586,0.00215085903683758,Significantly downregulated
AT3G48700,828.984130554044,1.35894383454205,0.354711600588866,3.83112317805798,0.000127559620877617,0.00226883231113373,Significantly upregulated
AT2G23050,40.7651392798178,-1.55110546496798,0.405507280051695,-3.82509893477187,0.000130719580720006,0.00231709118870208,Significantly downregulated
AT1G06457,84.6229052580244,1.33906144639443,0.350493355394591,3.82050451394976,0.000133178967618865,0.00234264753285237,Significantly upregulated
AT1G55200,81.0639867402376,1.24292234664341,0.325286659893943,3.82100620741305,0.000132908306485474,0.00234264753285237,Significantly upregulated
AT1G49570,1804.8492169337,-1.42364534148229,0.373101217875677,-3.81570810620261,0.000135792953713995,0.00238520059010006,Significantly downregulated
AT2G27420,48.7264190689583,1.5415765669358,0.404410574989615,3.81190963410238,0.000137897293816285,0.00241839923755041,Significantly upregulated
AT1G14450,549.498300404032,1.04110645638945,0.273334642475514,3.80890781702766,0.000139581980279302,0.00244604415907153,Significantly upregulated
AT2G46192,99.2290810233066,1.23739586605015,0.325170645227313,3.80537383743585,0.000141590172467129,0.00247355401142071,Significantly upregulated
AT3G59070,1243.19051740703,1.42244885409446,0.373872986272122,3.80463126870346,0.000142015584188792,0.00247906709259492,Significantly upregulated
AT1G13360,1707.29212352849,-1.12083825436762,0.294828021333867,-3.80166800054046,0.000143725233125288,0.00250503647634817,Significantly downregulated
AT1G11580,7528.1453272521,-1.24525741396651,0.327689350574036,-3.80011560273506,0.000144628602947981,0.00251883657186643,Significantly downregulated
AT3G12040,127.568228003641,-1.08236603375678,0.284931462624079,-3.79868907346602,0.000145463439275498,0.00252752524086779,Significantly downregulated
AT2G04039,218.280073565186,1.0964060576784,0.288678553679673,3.7980170113191,0.000145858315388794,0.0025324369512619,Significantly upregulated
AT3G51410,200.513047030377,1.08523771742984,0.285913524528898,3.79568514367409,0.000147236266128821,0.00255243453363565,Significantly upregulated
AT4G23350,18.759952435432,-3.00520290539075,0.792318221516108,-3.79292413550741,0.000148883652843986,0.00257505971520429,Significantly downregulated
AT5G51105,33.9876681127779,-1.8781349982473,0.495818493488409,-3.78794866047328,0.000151896225814486,0.00261314764699601,Significantly downregulated
AT5G17170,450.680886608056,1.16506308695731,0.307767763080094,3.78552670785767,0.000153383358840895,0.00263672185254976,Significantly upregulated
AT4G29450,51.3561716221348,-1.33361360974116,0.352435917124462,-3.78398893229205,0.000154334689381899,0.0026489549359892,Significantly downregulated
AT5G20180,330.927059641973,1.00344486095643,0.265194453465006,3.78380787322479,0.000154447064629914,0.0026489549359892,Significantly upregulated
AT3G26130,61.3674255052819,-1.48698119127809,0.393284063690479,-3.78093426243777,0.00015624092945092,0.00267565555283514,Significantly downregulated
AT1G13520,66.497864269335,-1.300737260241,0.344372135170622,-3.77712691416378,0.00015864789972783,0.00271070533289693,Significantly downregulated
AT3G22740,28.5013084290524,-1.84731027694836,0.490032958956679,-3.76976740683206,0.000163399754682093,0.00277927344606596,Significantly downregulated
AT4G37900,130.006753629236,-1.05595230847004,0.280161681353486,-3.76908185076788,0.000163849154722824,0.00278169541750762,Significantly downregulated
AT5G55170,77.4868334936129,-1.29468359452186,0.343509762754278,-3.76898631392895,0.000163911873877326,0.00278169541750762,Significantly downregulated
AT4G26470,67.6062952821254,-1.13662161796402,0.301604921281932,-3.76857782403868,0.000164180299010638,0.00278415742221571,Significantly downregulated
AT2G21530,386.462621487423,1.09675753723702,0.291085218006595,3.76782285527179,0.000164677489743073,0.00278916046551346,Significantly upregulated
AT4G00940,84.4276303288518,-1.35710468594605,0.360602223052162,-3.7634395996215,0.000167592219052587,0.0028292625102737,Significantly downregulated
AT3G50260,189.05586226475,-1.10147008392712,0.29290987291333,-3.76044027799991,0.000169614566504345,0.00285486232704665,Significantly downregulated
AT3G05730,694.187754696299,1.62625907450056,0.432751341214461,3.75795270775285,0.000171309247645358,0.00288123772623202,Significantly upregulated
AT1G65620,93.835339812132,1.29005360173725,0.343493960677147,3.75568059244507,0.000172871052838199,0.00290102047108623,Significantly upregulated
AT1G06463,344.483205378039,1.35893862416178,0.362510340570137,3.74868927055849,0.000177761160559151,0.00296544505172254,Significantly upregulated
