genes,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,minus_log10_pvalue
AT5G22220,140.184602237386,0.138569467983467,0.268429309647075,0.516223314680706,0.6056984483828,0.808230545577782,0.092464740226956
AT2G25730,2164.32462471774,-0.0899369841239735,0.174238844585285,-0.516170687070597,0.605735201383148,0.808231806007273,0.0924640629484876
AT5G41260,1082.0497734023,-0.090014992990354,0.174476897655504,-0.515913534685173,0.605914800594335,0.808423654561372,0.0923609874684862
AT3G04300,17.0032563307853,-0.292003047349711,0.566194701521342,-0.51572903555104,0.606043672330657,0.808547802823931,0.0922942987149815
AT5G06670,181.239135236673,0.140846257758185,0.273154972532797,0.515627654339239,0.606114491828451,0.808594491108219,0.092269221807009
AT1G16370,219.331933772605,-0.205538639349084,0.398717038187486,-0.515500015458167,0.606203658795641,0.808617858440778,0.0922566714408301
AT4G31070,31.3581861176734,-0.206272184216676,0.400121986914422,-0.51552324281743,0.606187432008727,0.808617858440778,0.0922566714408301
AT1G07753,68.7463355979775,-0.165942197721462,0.3219771110811,-0.51538507555484,0.606283959432354,0.808629394808702,0.0922504755039746
AT3G66652,85.3386282429693,0.168908521344901,0.327726257289289,0.515395143318658,0.606276925585348,0.808629394808702,0.0922504755039746
AT1G01800,802.825224387061,0.135436886759514,0.262905456530711,0.515154339307878,0.606445173400955,0.808701717019934,0.0922116348027128
AT1G03320,45.5185922908258,0.208214855719251,0.404428668239284,0.514837033254178,0.606666904446982,0.808701717019934,0.0922116348027128
AT1G12730,83.6892094821656,-0.165381766829313,0.321149955845502,-0.51496742820315,0.606575781067465,0.808701717019934,0.0922116348027128
AT1G29090,894.433827812171,-0.22767121092722,0.442377215520325,-0.51465401684269,0.606794811390739,0.808701717019934,0.0922116348027128
AT1G62430,263.401428208522,0.201562126715608,0.39146779236503,0.514888148263442,0.606631183220871,0.808701717019934,0.0922116348027128
AT1G79220,75.4739316766038,0.163054199974747,0.316589193076835,0.515034004762047,0.606529257997152,0.808701717019934,0.0922116348027128
AT2G20900,458.983881827688,0.0953593645922935,0.185271991151474,0.514699302358822,0.606763161019929,0.808701717019934,0.0922116348027128
AT2G41140,839.140483056631,-0.085332230422791,0.165706329004495,-0.514960598882594,0.606580553422347,0.808701717019934,0.0922116348027128
AT3G04520,325.019941045463,0.118409892888592,0.230010729792184,0.514801605105885,0.60669166361475,0.808701717019934,0.0922116348027128
AT3G24860,303.170797843405,-0.0973291342792858,0.189096977625459,-0.514704864675648,0.606759273527823,0.808701717019934,0.0922116348027128
AT3G61350,122.16063005586,0.141795937067876,0.275249470973359,0.5151542583041,0.606445230001152,0.808701717019934,0.0922116348027128
AT4G28690,95.8869419790902,0.139672629191498,0.271366730046129,0.514700638386126,0.606762227272102,0.808701717019934,0.0922116348027128
AT5G02070,45.1385605286826,-0.210561616363841,0.40914277858635,-0.514640920930741,0.606803964354685,0.808701717019934,0.0922116348027128
AT4G12720,454.447423869137,0.148221531672532,0.288046128040053,0.514575678142501,0.606849564609807,0.80871473831304,0.0922046420758555
AT1G76185,102.998115034056,-0.141716576964911,0.275490172155094,-0.514416089170428,0.606961112858919,0.808815638111859,0.0921504604338314
AT1G59650,432.673822530318,-0.133375603786426,0.259357064997372,-0.514254754493684,0.607073890615752,0.808897027128229,0.0921067607070674
AT1G73180,716.765074862884,0.102717855218723,0.199753572609755,0.514222869091788,0.607096180571315,0.808897027128229,0.0921067607070674
AT2G17210,29.3453641342879,-0.233424441492279,0.45397866397636,-0.514174916168383,0.607129703450416,0.808897027128229,0.0921067607070674
AT1G22340,16.1367066355824,-0.30978360179217,0.602627626147671,-0.514054763424103,0.607213703334175,0.808961191001987,0.0920723126744611
AT2G18890,208.80401693279,0.124755593480859,0.24277012380192,0.513883634143751,0.607333350338148,0.809072835417715,0.0920123799994109
AT1G11840,2329.66877083379,0.0890543053380902,0.173366682998008,0.513676006243446,0.607478529899582,0.809170722830538,0.0919598391280788
AT2G18010,92.0093180215868,0.14271046307292,0.277794527738795,0.513726689415236,0.607443089299851,0.809170722830538,0.0919598391280788
AT1G72670,95.7383978505314,0.140804299088408,0.274294311081001,0.513332917964991,0.607718461290929,0.809403419742122,0.0918349650395896
AT3G08780,531.469222047504,-0.101154466126117,0.197057873496589,-0.513323646151433,0.607724945920418,0.809403419742122,0.0918349650395896
AT1G29710,82.6467911118863,0.153648625543815,0.299619418292853,0.512812642182077,0.608082385570545,0.809831692513145,0.0916052312546266
AT5G37490,21.5348818979011,0.334276591189857,0.651944300858541,0.512737960512348,0.608134632131479,0.809853488809936,0.0915935425492757
AT3G59765,58.9192752283925,0.284495218611294,0.555002700886312,0.512601502942182,0.60823010167159,0.809932839222978,0.0915509919412703
AT1G70360,50.3606215538252,-0.181947173560039,0.355099881428743,-0.512383087338624,0.608382925247248,0.810088549687666,0.0914675063820549
AT2G44065,610.369094598796,0.128438746882942,0.250694727712369,0.512331264621983,0.608419187680462,0.810089044663503,0.0914672410219174
AT3G13710,40.0903864456169,-1.35222569502837,2.63988910470391,-0.512228219215304,0.608491295544721,0.810137263713791,0.0914413912164173
AT1G36180,150.51165185273,0.163236090584168,0.318973757193427,0.511753982586037,0.608823200155841,0.810435742552341,0.0912814135868854
AT2G09525,11.9988679444957,0.375369040487722,0.733479368658695,0.511764960988821,0.6088155157756,0.810435742552341,0.0912814135868854
AT3G06130,659.946115447266,-0.167265064678847,0.326801339221601,-0.511824905850296,0.608773557873503,0.810435742552341,0.0912814135868854
AT4G22150,485.19081242212,0.0928646228704604,0.18149045785284,0.511677715562099,0.608876584778932,0.810459007787066,0.0912689464442038
AT4G32295,55.6415467725268,0.165535573509487,0.323567838213034,0.511594645573209,0.608934733643253,0.810488611455471,0.0912530832421102
AT1G51510,840.98979632156,0.0957672626671993,0.187250973199051,0.511437996989192,0.609044394134681,0.810572667677796,0.0912080446565514
AT5G15770,54.3754978131044,0.165995821396039,0.324589804548893,0.511401834160305,0.60906971085975,0.810572667677796,0.0912080446565514
AT1G06923,29.2744202843868,-0.211029749025392,0.412714599440535,-0.511321260046187,0.609126120539151,0.810599944973125,0.0911934300760292
AT3G24600,8.15801567522557,-0.436996808615508,0.854757565108035,-0.511252343885689,0.609174370366564,0.810616360897518,0.0911846350184498
AT3G01845,115.710874573161,0.656987327784914,1.28533505245695,0.511140909546553,0.609252391769226,0.810672389000955,0.0911546185316699
AT1G20670,738.433018059346,-0.0884287272195026,0.173106794526742,-0.51083337000872,0.60946774042582,0.810911127632113,0.0910267399860203
AT1G09380,33.4194090592343,-0.298064551885372,0.583921318913227,-0.510453278945387,0.60973393864199,0.811217490662444,0.0908626940853276
AT2G25660,1237.21766407573,-0.104189428234057,0.204157629483942,-0.510338156342336,0.609814575385997,0.811276952790129,0.0908308615276856
AT1G01810,21.551109285909,0.258512914774003,0.506994127785181,0.509893311591841,0.610126207994225,0.811524618689679,0.0906983007312758
AT1G10570,199.491797091188,-0.134062128598611,0.263037993415322,-0.50966830630788,0.610283860660017,0.811524618689679,0.0906983007312758
AT1G18560,147.577277021459,0.131452989783675,0.257845428944774,0.509813147829081,0.610182373627713,0.811524618689679,0.0906983007312758
AT1G22620,2391.84563406022,-0.0963274287407477,0.188904789611366,-0.509925814686447,0.610103435803887,0.811524618689679,0.0906983007312758
AT3G13320,650.686747094226,0.089858010401259,0.176250939124675,0.509829966566566,0.610170589621238,0.811524618689679,0.0906983007312758
AT4G23870,915.669198691615,-0.188120198845264,0.369073749318655,-0.509708965193412,0.610255371182962,0.811524618689679,0.0906983007312758
AT4G29540,29.6095472072751,-0.209608735841064,0.41127019669958,-0.509661865905097,0.610288373472093,0.811524618689679,0.0906983007312758
AT5G61400,48.9310867379301,0.168074955885191,0.329755250566853,0.509696071848041,0.610264405421435,0.811524618689679,0.0906983007312758
AT1G28050,345.563719528744,-0.11781206088719,0.231247813297675,-0.509462378074625,0.610428162606222,0.811570377598542,0.0906738131422344
AT2G25420,88.2861945723676,0.166000238505824,0.325813309061418,0.509494958889271,0.610405330950135,0.811570377598542,0.0906738131422344
AT4G36930,1585.15200395904,0.109841225880037,0.215603736886335,0.509458822311343,0.610430654401242,0.811570377598542,0.0906738131422344
AT5G41860,75.1025532718489,0.162945977936942,0.31995464201423,0.509278368055981,0.610557118413072,0.811690700889471,0.0906094294862922
ATMG00040,568.740831567801,0.413429982579233,0.811882150484863,0.509224131029767,0.610595130494647,0.811693426609027,0.0906079710946002
AT1G25540,943.178252392909,-0.0922307229544382,0.181154282563661,-0.509128029705985,0.610662485794945,0.811735157059936,0.0905856438980196
AT2G40810,116.55992299931,0.126848774346974,0.249191360423183,0.509041622195713,0.610723049728716,0.811767855569568,0.0905681498962329
AT1G07840,375.504882501046,-0.116865923537386,0.229654939998773,-0.508876158022164,0.610839032744874,0.811874208460991,0.0905112549992988
AT1G04887,8.58053682898241,-0.449721874732747,0.883927254469564,-0.508777020347246,0.610908528518385,0.811886249919851,0.0905048137300712
AT2G05155,102.042163272357,-0.202127763178769,0.397334516279835,-0.508709298832761,0.610956003495134,0.811886249919851,0.0905048137300712
AT4G20450,42.5301733915556,-0.262897491650862,0.516741743977404,-0.508759926433111,0.610920511751942,0.811886249919851,0.0905048137300712
AT1G27130,1452.97511129929,-0.145147469600322,0.285454875695781,-0.508477808433061,0.611118298118624,0.811931930931396,0.0904803787145241
AT2G37590,50.1682975708288,-0.1765521174812,0.347322585477546,-0.508323169477885,0.611226723932541,0.811931930931396,0.0904803787145241
AT3G44190,594.118287745453,-0.0969115678352461,0.1906207447396,-0.508399901425384,0.61117292190953,0.811931930931396,0.0904803787145241
AT5G13790,39.7312660586177,0.182853961453942,0.359735508526179,0.508301118794436,0.611242185564941,0.811931930931396,0.0904803787145241
AT5G14960,59.5208335659668,-0.164523637637663,0.323626906214549,-0.50837441040391,0.611190795177523,0.811931930931396,0.0904803787145241
AT5G19990,1261.00517870218,0.118520423277245,0.233149977776343,0.508344132852288,0.611212024866812,0.811931930931396,0.0904803787145241
AT5G53895,108.426978251183,0.680147715751601,1.3375080355298,0.508518601521663,0.611089697278135,0.811931930931396,0.0904803787145241
AT1G11905,244.891465121235,-0.145759566763146,0.286791842314193,-0.508241676565753,0.611283866491803,0.811939513363531,0.0904763229643634
AT4G33985,110.695131633524,0.157632422061624,0.310243860334912,0.50809199541115,0.61138882858584,0.812031143345358,0.0904273142025833
AT1G12530,248.392448973078,0.147566198565913,0.290542463182183,0.507898903828673,0.611524243506967,0.812163206837055,0.0903566891005752
AT5G27700,2444.30749956452,0.0988091667225202,0.194567867720223,0.507839078879161,0.611566201375344,0.812171142106547,0.0903524458316258
AT1G02405,24.2406290889927,-0.270360037229219,0.53265503444991,-0.507570603380156,0.611754510746329,0.812182287045197,0.0903464863091847
AT1G05200,127.003695223337,0.223046795864478,0.439434625166346,0.507576743139085,0.611750204017647,0.812182287045197,0.0903464863091847
AT1G69800,385.400019320713,0.0991108121601087,0.195221186632598,0.507684713271584,0.611674470653365,0.812182287045197,0.0903464863091847
AT3G55710,21.0656974817236,0.269743597273688,0.5314292885733,0.507581352916875,0.611746970501756,0.812182287045197,0.0903464863091847
AT5G01480,17.472119207061,-0.271100136443242,0.534082697585472,-0.507599549037734,0.611734206956941,0.812182287045197,0.0903464863091847
AT2G47370,13.3780287126752,-0.327558350648609,0.645559987910441,-0.507401878652448,0.611872867814983,0.812291642127514,0.0902880153075427
AT4G25080,2910.92792083121,0.104997663184877,0.207018937889998,0.507188686479828,0.612022432409808,0.812442411452201,0.0902074134566787
AT2G25355,62.9344325345974,-0.178483744375118,0.352054241939083,-0.506977968485894,0.612170277141573,0.812590880108354,0.0901280561676719
AT4G38410,22.727881284461,-0.287338314148973,0.566827200878154,-0.506924003830119,0.612208142561995,0.812593354058617,0.090126733950873
AT4G09760,127.869587925609,0.170420119052833,0.336226423820578,0.506861171458004,0.612252231504745,0.812604087809809,0.0901209972830781
AT2G36310,598.388347088546,-0.113972737298307,0.224892167477216,-0.506788380301654,0.612303310197544,0.81262409681124,0.0901103036475717
AT3G12860,86.9397758936175,-0.160733722419182,0.317296925610004,-0.506571950264475,0.61245519366909,0.812777879604012,0.0900281245688196
AT3G48870,5017.11270441902,0.101463584140978,0.200332186475288,0.506476697160664,0.612522044437715,0.812818805632528,0.0900062569696596
AT5G39580,671.651708399618,-0.197880762231456,0.390767870118954,-0.506389540601737,0.612583215694848,0.812852190561342,0.0899884195469601
AT1G21270,188.751190374544,0.115796697134245,0.228781326301999,0.506145755014067,0.612754332138165,0.812983660397985,0.0899181829056884
AT5G02140,29.9254172226061,-0.242805726321622,0.479691349984862,-0.506170741518028,0.612736792797449,0.812983660397985,0.0899181829056884
AT4G26190,670.015227448567,-0.0902552430819399,0.178390366695361,-0.505942359746756,0.612897114220404,0.813103762184723,0.0898540294750453
AT4G36160,25.6623170157554,0.23294615504897,0.460445996030198,0.505914172470494,0.61291690265433,0.813103762184723,0.0898540294750453
AT5G19390,1201.65786962101,0.0838065434484368,0.165683301640371,0.505823716806089,0.612980407536475,0.813140216191935,0.0898345591195654
AT1G30020,14.8340205696006,0.29638895987108,0.586337162414537,0.505492366628357,0.613213058511979,0.813249276141373,0.0897763146036833
AT1G51450,257.400893089335,-0.121916601770424,0.2411849513178,-0.505490085945618,0.613214659983333,0.813249276141373,0.0897763146036833
AT1G58470,103.808380794986,-0.1318217824152,0.260741419783598,-0.505565178423149,0.613161931808397,0.813249276141373,0.0897763146036833
AT2G32179,201.004391603821,0.146645450141162,0.290079605731714,0.505535195317351,0.613182985001386,0.813249276141373,0.0897763146036833
AT4G12250,468.755098803003,-0.127817167090199,0.252892725340454,-0.505420497636403,0.613263525047326,0.813249276141373,0.0897763146036833
AT5G11620,20.5103031529576,-0.292131136084265,0.578021104628937,-0.505398736732632,0.613278805954645,0.813249276141373,0.0897763146036833
AT3G26840,65.4480532202469,-0.247342667044296,0.48951784876411,-0.505278137801848,0.613363495790883,0.813313797643991,0.0897418599513951
AT1G16590,67.008486440827,0.199412022292588,0.394790113129186,0.505108957040509,0.613482310608115,0.813329045293999,0.0897337180654374
AT1G17760,332.314770406508,0.110555385524815,0.218874817496643,0.50510783647603,0.613483097608893,0.813329045293999,0.0897337180654374
AT2G33540,519.23910720423,0.100424720518353,0.198810100253511,0.505128866140588,0.61346832801779,0.813329045293999,0.0897337180654374
AT3G23020,140.015351173345,0.150079001391384,0.297182623473542,0.505005977931094,0.613554637301977,0.813376114092736,0.0897085853984027
AT4G36670,410.659143431255,0.106312331551053,0.210581320580159,0.504851670880205,0.613663020875532,0.813472017629744,0.0896573816306345
AT1G51070,1927.85143721158,-0.0816908177680832,0.161834084803261,-0.504781287992535,0.613712459845009,0.81348977749364,0.0896479001407645
AT1G17370,1473.2148095536,-0.0951039105020755,0.188454241618023,-0.504652533609941,0.613802905180939,0.813514114670521,0.0896349075453852
AT1G74640,187.823602802711,0.133772482440748,0.265060851011173,0.504685931288693,0.61377944394489,0.813514114670521,0.0896349075453852
AT5G55940,736.995920219368,0.103686957634284,0.205520886326846,0.504508128041974,0.613904351905208,0.813600794248866,0.0895886361205484
AT1G34418,470.183778872068,-0.116313554229609,0.230572296415747,-0.504455895342619,0.613941047852479,0.813601655183085,0.0895881765600548
AT3G15790,178.506894643213,-0.208837777540521,0.414031942184551,-0.504400159172823,0.613980206220184,0.813605779052179,0.0895859752751369
AT2G26770,451.475781425694,0.108086598477013,0.214337050029313,0.504283316683845,0.614062299415682,0.813666793478417,0.0895534076167232
AT1G62190,78.0932347721245,0.314021484726551,0.62293456041614,0.504100277430064,0.614190911991033,0.813742147630389,0.0895131892160661
AT5G55130,307.754345674607,-0.109129379369817,0.216483694877224,-0.504099763410393,0.614191273183789,0.813742147630389,0.0895131892160661
AT1G67720,263.729396175819,-0.10554698058027,0.209441943466526,-0.503943855912219,0.614300831012425,0.813746517057764,0.0895108572573379
AT5G39950,827.045421005825,-0.106845838043782,0.21198316780485,-0.504029820623041,0.614240421646777,0.813746517057764,0.0895108572573379
AT5G64905,25.058491891321,0.332150850270633,0.659106419982384,0.503941154570321,0.614302729349486,0.813746517057764,0.0895108572573379
AT4G11790,703.844569687841,-0.0950295145284229,0.188618486654736,-0.503818667055544,0.614388808761804,0.813765025677054,0.0895009793658276
AT5G20700,8026.47070422669,-0.178343318819535,0.353947571172726,-0.503869311007375,0.614353217538283,0.813765025677054,0.0895009793658276
AT1G09673,32.0094502697549,-0.248279211661501,0.492938577548206,-0.503671700633374,0.614492097999074,0.813854074870151,0.0894534577150858
AT3G11290,270.272718002155,0.111271829801022,0.22094949401261,0.503607533922081,0.614537197301347,0.813866049421387,0.0894470678186315
AT1G04610,264.562754948473,0.145487830510473,0.289026648458726,0.503371683152079,0.614702976541915,0.813994739626137,0.0893784016939969
AT4G11800,727.921918358065,0.0944477272673039,0.187632062038223,0.503366675403608,0.614706496696093,0.813994739626137,0.0893784016939969
AT2G31250,15.8291292308989,-0.272803073040982,0.542361297560332,-0.502991408620258,0.614970312530854,0.81423401817914,0.0892507570304852
AT4G00231,407.91080127828,-0.103542442307314,0.205867915687404,-0.502955703231268,0.614995416327056,0.81423401817914,0.0892507570304852
AT4G38520,2234.63640616567,0.0968909965003099,0.192611280450677,0.503039055000319,0.614936813947719,0.81423401817914,0.0892507570304852
AT2G20815,38.5715482860862,-0.201514144400357,0.400753870092421,-0.502837675289037,0.61507840279037,0.814248365359615,0.08924310462801
AT2G45840,11.7025366386826,-0.362322529258686,0.720520824849483,-0.5028619808933,0.615061312907824,0.814248365359615,0.08924310462801
AT5G49650,979.483298607195,-0.100775683017904,0.200456719613168,-0.502730380963909,0.61515384662882,0.814300479283273,0.0892153095888164
AT4G28820,47.4445734988355,0.168949531069301,0.336270751475084,0.502421130378387,0.61537131846513,0.814540583455105,0.0890872726427336
AT3G52105,141.861202111049,-0.12038233981124,0.239644292373059,-0.502337604702215,0.615430061360528,0.814570569106227,0.08907128527097
AT4G38860,421.866254183405,0.15226888834936,0.303217839161142,0.502176549937218,0.615543336760677,0.81467272510996,0.0890168234371481
AT5G53620,1053.81172784506,0.109298878907223,0.217718147530325,0.502020066526603,0.615653405744284,0.814770625684798,0.0889646366833611
AT2G31210,11.572588802834,-0.348611808130088,0.694573044043211,-0.501908058655384,0.615732196354847,0.814827122650401,0.0889345233373645
AT2G40960,738.004620609721,-0.654344308041563,1.30398992635814,-0.501801658751347,0.615807046209752,0.814849819678085,0.088922426223362
AT5G19610,16.5474417934817,-0.396697864271037,0.790579619251536,-0.501781040910974,0.61582155084262,0.814849819678085,0.088922426223362
AT5G43210,78.9047694365149,-0.146881554840822,0.292784883835586,-0.501670553877719,0.615899280931528,0.814904898874818,0.0888930713873912
AT1G10040,71.6279640914992,-0.176499812201109,0.35189353646199,-0.501571622984821,0.615968884674465,0.814949220163385,0.0888694514930272
AT3G22410,18.3780972928298,-0.270144532913326,0.538654712062455,-0.501517069959288,0.616007267436587,0.814952232185172,0.0888678463598586
AT3G18880,16.577530322341,0.32667256842107,0.651536799477503,0.501387747680628,0.616098261017145,0.814988648308078,0.0888484403538835
AT5G42350,171.461764133075,-0.107829055279905,0.2150665421186,-0.501375314903433,0.616107009263246,0.814988648308078,0.0888484403538835
AT1G64583,30.9414000327523,0.217754560780708,0.434369908777652,0.501311339437589,0.616152026062869,0.815000432504982,0.0888421607882722
AT4G02005,45.1991549880899,0.194312297154527,0.387686167170782,0.501210292264386,0.616223131578786,0.815046721527382,0.0888174951619351
AT2G41430,13160.6015845538,-0.115831967734066,0.231173238004213,-0.50106131978804,0.616327968044326,0.815089855670504,0.0887945119093592
AT5G55920,640.967415108851,0.109312192917192,0.218149209020133,0.501089109642857,0.616308410883904,0.815089855670504,0.0887945119093592
AT5G22555,70.6668041692171,-0.193528857599759,0.386307951590844,-0.50097042217949,0.61639193930227,0.815126696859125,0.0887748827074561
AT2G18540,85.4276130725142,-0.214496197741932,0.428323818760128,-0.500780457091636,0.616525640955647,0.815255233989746,0.0887064043152364
AT2G41835,101.678363468921,0.141851400337031,0.283289376284599,0.500729685657268,0.61656137717447,0.815255233989746,0.0887064043152364
AT5G27440,40.9497027407277,0.188168442990447,0.37589737928318,0.500584609951992,0.616663495844471,0.815294737857636,0.0886853607260945
AT5G42850,841.831242501108,0.108420121748201,0.216574752166085,0.500612932319355,0.616643559170651,0.815294737857636,0.0886853607260945
AT2G17990,733.928846214557,-0.0849554518222543,0.169737776260107,-0.500509984837249,0.616716027290277,0.815316432493928,0.088673804493682
AT1G20980,2444.88029070214,-0.101792413972258,0.203437688297424,-0.500361633206519,0.616820463451393,0.815353002765434,0.0886543250495029
AT2G33240,28.6812552897261,-0.219475052858931,0.438584230126299,-0.500417109834818,0.616781408264047,0.815353002765434,0.0886543250495029
ATCG00700,2051.19955265517,-0.198098454195277,0.395946076046846,-0.500316750637122,0.616852061283176,0.815353002765434,0.0886543250495029
AT4G29440,491.26474937669,-0.087213171370212,0.174340830786808,-0.500245243622019,0.616902404488811,0.815371796669025,0.0886443146680747
AT4G23515,26.0048188068013,-0.215503327978164,0.430922402949257,-0.500097758907977,0.617006244090604,0.815422035932708,0.0886175563684503
AT5G37010,198.378644324433,-0.125651121571624,0.251257703241184,-0.500088633903538,0.617012668986519,0.815422035932708,0.0886175563684503
AT4G04360,25.8497091468172,0.212223224631314,0.424469231084537,0.499973164342383,0.617093973387878,0.815481737314859,0.0885857605246155
AT3G26612,41.8586095594807,0.23631610721511,0.472904941582062,0.499711646963416,0.617278130298631,0.815677342015714,0.0884816014101562
AT3G23980,850.32086380292,0.0918376195944532,0.183880584028279,0.499441635340518,0.617468293991132,0.815880860770041,0.0883732545889696
AT5G25450,54.8418190115859,-0.17242128026743,0.345329172740255,-0.499295437159953,0.617571269098357,0.815969157338817,0.0883262567494592
AT5G60730,19.3548285677339,0.273605649528805,0.548414548425486,0.498902974609872,0.617847738389699,0.816286660219732,0.0881573006956034
AT1G06687,24.9997613295263,-0.3126694343427,0.627251985211972,-0.498475001616834,0.618149284632863,0.816327947966435,0.0881353346535539
AT1G08680,1710.51718132775,-0.0895058144185572,0.179647099809419,-0.49823133528741,0.618320998665514,0.816327947966435,0.0881353346535539
AT1G52690,458.864637403219,0.57378761355176,1.15075553476144,0.498618165387067,0.618048405457207,0.816327947966435,0.0881353346535539
AT1G73760,324.614093841692,0.105376314291603,0.211452349845362,0.498345439852839,0.618240585472338,0.816327947966435,0.0881353346535539
AT2G07240,8.13455875855916,-0.428887503860255,0.86010755265958,-0.498644038799649,0.618030174737638,0.816327947966435,0.0881353346535539
AT2G14825,95.2020530732058,-0.132307214533005,0.265557260365711,-0.498224806020362,0.618325600190353,0.816327947966435,0.0881353346535539
AT2G43465,22.9319969156754,0.249179081210864,0.499779594596382,0.498577940966355,0.618076748537799,0.816327947966435,0.0881353346535539
AT3G15550,188.677096646953,0.11463566315888,0.229839346408397,0.498764310594522,0.617945432863704,0.816327947966435,0.0881353346535539
AT3G54240,7.93503687779824,0.449569976659708,0.901767969890351,0.498542853229055,0.618101472653644,0.816327947966435,0.0881353346535539
AT5G43440,55.9694485460967,0.181650577290341,0.364620077110417,0.498191374237827,0.618349161595948,0.816327947966435,0.0881353346535539
AT5G44820,79.8796378220374,0.158668633149522,0.318356167419144,0.498399746534896,0.618202315395626,0.816327947966435,0.0881353346535539
AT5G56270,229.56256836656,0.107665252934669,0.215960481966871,0.498541455150044,0.61810245780072,0.816327947966435,0.0881353346535539
AT5G61865,31.4133795318468,0.246507834959939,0.494770504024115,0.498226618108834,0.618324323112872,0.816327947966435,0.0881353346535539
AT2G21820,270.557466941005,0.656575059816269,1.31901895429377,0.497775303136422,0.618642424972584,0.816564785150536,0.0880093532209712
AT5G07270,470.097981118197,-0.0912765568003917,0.183374417190604,-0.497760582958073,0.61865280144955,0.816564785150536,0.0880093532209712
AT5G56090,191.574107579018,0.109144834152687,0.219284542312393,0.497731545514957,0.6186732706065,0.816564785150536,0.0880093532209712
AT5G61040,162.175347799179,-0.116877552049845,0.234786970822586,-0.497802546880518,0.618623220644769,0.816564785150536,0.0880093532209712
AT2G26390,63.2259128568448,0.17661489348783,0.354990362580081,0.497520248730664,0.618822227444338,0.816713629730217,0.0879301966250028
AT5G58530,351.306046750357,-0.103200808654268,0.207485370872328,-0.49738836150415,0.618915211261296,0.816788588749267,0.0878903383523944
AT2G15240,978.500423682557,0.0976673976453973,0.196464974501285,0.497123713238558,0.619101813354603,0.816896606209334,0.0878329082097091
AT3G26750,74.1755779239505,-0.164568706455476,0.331001579549028,-0.497184051748912,0.61905926682881,0.816896606209334,0.0878329082097091
AT4G14110,384.558123678549,0.105754856463398,0.212735798727189,0.497118289898249,0.619105637579942,0.816896606209334,0.0878329082097091
AT5G07560,10.4763141954678,0.349048268865073,0.702841928284557,0.496624140960121,0.619454126035396,0.817308650186761,0.0876139045946003
AT1G04390,174.507898414106,-0.137463467692978,0.276888318628224,-0.496458169033664,0.619571193541483,0.817370017387729,0.0875812970402335
AT1G08730,19.2778477622686,0.252084196974612,0.507872980095953,0.496352841860155,0.619645490564061,0.817370017387729,0.0875812970402335
AT2G02930,203.814550778192,0.564065234449418,1.13634099926605,0.496387294671004,0.619621187374212,0.817370017387729,0.0875812970402335
AT5G47680,504.312924331875,-0.11436892523193,0.230374440755812,-0.496447977721436,0.619578382249294,0.817370017387729,0.0875812970402335
AT5G07760,188.238829691463,0.210550882222601,0.424488320910375,0.496011013379696,0.619886640645246,0.817640332281665,0.0874376939518421
AT2G47710,1910.33258933661,0.126378071493156,0.254822889025549,0.495944740193592,0.619933399189445,0.817654225039734,0.087430314794196
AT5G53140,2709.09670540673,0.0867931277579067,0.175135203773969,0.49557785007018,0.62019228353617,0.817947880781517,0.0872743684681894
AT1G08660,789.255210067712,0.106776059608586,0.215557853360553,0.495347573488714,0.6203547949293,0.817999648003647,0.087246883211448
AT1G71210,303.449805763985,0.127412329103289,0.257230193204104,0.495324158941912,0.620371320143116,0.817999648003647,0.087246883211448
AT2G25690,162.530926477093,0.134398337387149,0.271265585440709,0.495449274071387,0.620283020241216,0.817999648003647,0.087246883211448
AT3G17850,1886.22374060902,-0.0919545843889629,0.185648466279992,-0.495315615752401,0.620377349691838,0.817999648003647,0.087246883211448
AT5G51420,26.7838795299692,0.247367120175425,0.49946369082912,0.495265471179278,0.620412740869897,0.817999648003647,0.087246883211448
AT2G20990,3647.86815701671,0.0799676842987783,0.161481999622036,0.495211134900177,0.620451091474232,0.818002429069211,0.0872454066834593
AT3G49930,127.89618915777,-0.169917474629978,0.343163285789503,-0.495150506089412,0.620493884572323,0.8180110664495,0.0872408209430504
AT1G73200,687.697828937682,-0.130067194445676,0.262712644354477,-0.495093012234985,0.620534466138628,0.818016787478972,0.0872377835723547
AT3G50340,659.737607690933,0.0812883725524057,0.164246235530804,0.494917720882316,0.620658201233891,0.818132118206515,0.0871765574841001
AT3G57870,2183.09104699039,0.0781449709652066,0.1580050890005,0.494572494212255,0.620901922080446,0.818405587670973,0.087031414136578
AT1G07803,61.0924548193429,-0.237871235840236,0.481092900169029,-0.494439298016373,0.620995966178867,0.818444186205588,0.08701093195078
AT2G08865,48.8821449369897,-0.160649813084567,0.324920339615021,-0.494428305950041,0.621003727480258,0.818444186205588,0.08701093195078
AT1G17240,35.321457304274,-0.284304297712779,0.575295561238752,-0.494188234480034,0.621173248170085,0.81861980407818,0.086917753096764
AT3G50810,114.58442073302,-0.160503161989267,0.324857161949727,-0.494073028976673,0.621254604905494,0.81867922041814,0.0868862326619441
AT5G03100,71.9667916159223,0.164489637819261,0.332968587631527,0.494009476957899,0.621299486555763,0.818690566352392,0.0868802138912577
AT2G38950,725.769466214394,0.0820316970247949,0.166073158606461,0.493949158991931,0.621342085559493,0.818698903278653,0.0868757913868528
